content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,id
Love the watch only thing was that i have a tatooe on my wrist so would not do any readings so had to move to my right hand,4,0,3.6.9,2025-02-25 02:32:07,3.6.9,230
Nice,5,0,3.6.9,2025-02-25 02:16:38,3.6.9,231
"Very laggy, crashes often, doesn't sync steps with Google Fit so basically useless. Also says I'm 'sleeping' when I'm at my desk doing work, so unreliable for sleep tracking.",2,0,3.6.9,2025-02-25 02:02:11,3.6.9,232
"Update, update. I am deleting this app an I will not reinstall it either. I am so tired of it disconnecting from my phone every 2 days to where I have to Uninstall it an reinstall it. Once It's deleted it will stay deleted an I will turn it off an will not turn it on again. An the star rating shouldn't even be a one. Not with all the problems I am an have been having with this watch. It's junk.",1,2,3.6.9,2025-02-25 01:14:50,3.6.9,233
"Does not pair with stated product listed on the website. Not all of the functions on the watch properly. Especially phone and message retrieval and alerts. Does not pair contacts even after making everything accessible for the watch to use via the android phone. It also does have a sound notification just a Schock of low, medium and high. The look and feel is nice. But overall not what I was expecting or wanting.",2,0,,2025-02-25 00:21:56,,234
"Would be nice if it could load your previous 5 text conversations to reply to... And there's not much variety in available watch faces, and can only create one at a time. Nice if you could save 3, at least, to switch it up easily. The Bluetooth seeing is not easy to find, to turn on it off .. and not much for the options either. Nice watch, I guess.... Just not very customisable.. Is okay",3,3,3.6.9,2025-02-24 23:24:51,3.6.9,235
I love my watch but I don't like how it counts your steps u have to walk 10 steps to get 1 step on the watch or 20 for 1 if it's night time,3,0,3.6.9,2025-02-24 22:37:14,3.6.9,236
Contacts Problems? I was having problems with Contacts missing entries on sync. Solved it by backing up contacts then deleting & reinstalling Contacts from the backup. Sync then worked perfectly.,5,0,3.6.9,2025-02-24 15:22:17,3.6.9,237
I'd like to know how to enable the sleep data and how to run in background data as well? What is listed for Samsung is not for all phones. Is there anyone who can help with this? How do you also change the sleeping hours for the sleep tracker? It only seems to track sleep after 10 pm. Is there any customer service for this app or watch?,4,1,3.6.9,2025-02-24 12:26:40,3.6.9,238
Very complicated to follow instructions,1,0,3.6.9,2025-02-24 11:35:22,3.6.9,239
My phone is not notifying my messages to me and phone calls.,4,0,3.6.9,2025-02-24 07:43:44,3.6.9,240
could be more Options and to be able control the phone a bit more.But for the price it's a good watch and the app is decent,3,0,3.6.9,2025-02-24 04:10:20,3.6.9,241
This app is not very user-friendly. There is no explanation on how to navigate the app or how to sync some of the options that are available. I highly doubt I would recommend any device that would use this app,2,0,3.6.9,2025-02-24 03:29:40,3.6.9,242
Works great,5,0,3.6.9,2025-02-24 00:56:07,3.6.9,243
This app kinda sucks. Why can't I see my steps for each day? I love the watch and hate the app. Unfortunately I can't find a different app to use with it. Please update the app. I would like the steps to be able to be seen daily instead of weekly. I fill out a journal daily and have to guess how many steps I had the night before. I think that's a little ridiculous and defeats the purpose of the watch. I usually just go with what my phone says but it's not accurate because I sit my phone down.,2,0,3.6.9,2025-02-23 23:15:16,3.6.9,244
"No more binding, no more connection. What should I do?",1,0,3.6.9,2025-02-23 20:40:12,3.6.9,245
Very great wrist watch does all as described,5,0,3.6.9,2025-02-23 19:53:31,3.6.9,246
Better instructions in using your app,3,0,3.6.9,2025-02-23 19:28:05,3.6.9,247
Not user friendly,1,0,3.6.9,2025-02-23 18:55:25,3.6.9,248
I give 4 star bcz there was no option for songs,4,0,,2025-02-23 16:23:53,,249
Awful round in circles trying to get the app and watch to talk to each other - right now I have a watch that gives me completely the wrong time and date - I can't even be bothered to try and work out why the rest of the features aren't working.,1,0,3.6.9,2025-02-23 15:23:01,3.6.9,250
Nightmare to set up. Instructions useless. Gave up.,1,0,3.6.9,2025-02-23 15:17:00,3.6.9,251
keeps time right,3,0,3.6.9,2025-02-23 02:05:33,3.6.9,252
Able to update my installation for a new version,2,0,3.6.9,2025-02-23 01:22:12,3.6.9,253
Can't get it going,5,0,3.6.9,2025-02-23 00:20:46,3.6.9,254
"When I reload the weather, it keeps loading and loading forever and will not update. I have already enabled all permissions yet the weather not working properly. I don't know if the weather api of this app not totally support the Philippine country or it is just a bug. I hope this bug be addressed soon.",4,0,3.6.9,2025-02-22 22:12:03,3.6.9,255
Kills my battery faster than any app or function ever has. Went to 50% during the day whenever I should be at or above 86%. I know phone. I know my phone's battery usage. This is a high drain app. I've had numerous other watch apps that do not do nearly as bad as this one does.,2,0,3.6.9,2025-02-22 21:31:01,3.6.9,256
I can't change the watch face,4,0,,2025-02-22 17:00:01,,257
1/5 I can't get my watch to pair with my phone!!! Plus I can't reset the time and date on my watch!!,1,0,3.6.9,2025-02-22 14:57:55,3.6.9,258
good  good good,4,0,3.6.9,2025-02-22 14:51:59,3.6.9,259
Could never get it to work it says connected on phone but not on watch,1,0,,2025-02-22 14:50:27,,260
Very difficult to set up,1,0,3.6.9,2025-02-22 12:23:01,3.6.9,261
Trying to connect.,5,0,3.6.9,2025-02-22 05:50:17,3.6.9,262
Works fine. Had watch for 2 days and I have had no issues with anything. Everything in app works great... For now! after reading the reviews im prepared for any glitches.. really hope this app continues to work smoothly thou,5,0,3.6.9,2025-02-22 04:27:04,3.6.9,263
Easy to navigate,5,0,3.6.9,2025-02-22 02:28:34,3.6.9,264
Brilliant for pricing. Options okay 😊,5,0,3.6.9,2025-02-22 01:27:10,3.6.9,265
Never connects or syncs to Bluetooth. Impossible to get it to work. Incredibly frustrating.,1,0,3.6.9,2025-02-22 00:47:39,3.6.9,266
"I can't login at all, use to work great. Now I can't use at all",2,0,3.6.9,2025-02-21 23:27:15,3.6.9,267
Doesn't accurately store data. My watch has warned me twice of my heart rate hitting 160+ and yet that's nowhere to be seen in the app. Awful app.,1,0,3.6.9,2025-02-21 21:00:12,3.6.9,268
"This version of the app sucks. Everything was manual for setup, and it doesn't guide you very well. I ended up looking further and found the pro version. Which gave me the absolute option for guiding me through setup and helping me to not miss things this app misses. If you go to the pro version, it's free!",2,0,,2025-02-21 18:55:58,,269
Easy to install and connected to my watch straight away. However the watch stats are a mile out and the app does not pick up the sports. Plus it has a habit of running all the time for no reason which is poor for the battery. Watch seems ok as value for money but the app needs work.,1,3,,2025-02-21 17:20:34,,270
Good,5,0,3.6.9,2025-02-21 15:00:44,3.6.9,271
Goood,5,0,3.6.9,2025-02-21 14:45:18,3.6.9,272
Some of the I need and some of the functions don't connect to the watch.,3,0,3.6.9,2025-02-21 13:29:35,3.6.9,273
No manual so difficult to navigate,1,0,3.6.9,2025-02-21 13:21:00,3.6.9,274
Will not connect step to my fitness pal,2,0,3.6.9,2025-02-21 12:31:39,3.6.9,275
"Why can't I set the volume, it's always vibrate,also why does the watch face keep changing?",3,0,3.6.9,2025-02-21 09:58:07,3.6.9,276
It's pretty good at items that are listed but I miss the weight tracking and listing of food that I have eaten,4,0,3.6.9,2025-02-21 09:51:50,3.6.9,277
DOES NOT SYNC PROPERLY!,1,0,3.6.9,2025-02-21 08:40:18,3.6.9,278
Very precise.,4,0,,2025-02-21 06:56:32,,279
This Tikland Watch worked very good for the first day. Since 3 weeks I have trouble every day to get the Watch connected with my phone!!,2,0,3.6.9,2025-02-21 05:14:29,3.6.9,280
Good,5,0,3.6.9,2025-02-21 04:07:19,3.6.9,281
"Timer hard to find, does not stay visible while counting down. Not able to customize times (has preset for 1,3,5,10 min but can't do 2,4,6,7,8,9 etc) No option to change schedule. I work 2nd shift and every day it berates me for staying up late and sleeping in. On several occasions has grossly miscalculated sleep time. Today it had me sleeping 4 hrs longer than reality. There is more, but these are the ones that bother me most",3,0,3.6.9,2025-02-21 02:49:12,3.6.9,282
Freezes on initial setup. Freezes once select gender. Tried with two different types phones. Same issue.,1,0,3.6.9,2025-02-21 00:58:23,3.6.9,283
So nice,5,0,,2025-02-21 00:08:05,,284
Excellent,5,0,3.6.9,2025-02-20 23:36:30,3.6.9,285
"Where's all my contacts, why can't I receive messages, I have every single notification accepted, I can't send messages from my watch. fix it! Pls",1,0,3.6.9,2025-02-20 21:26:25,3.6.9,286
"I love the watch. It's great that I use it every day. I am currently on a weight loss journey, and it does everything and keeps track so I can just look at it and tell my Dr's. Now, with that being said. The app won't sync all my contacts. There is no rhyme More reason for this. I have spent hours and countless youtube videos. It just decides witch ones to sync, and that's that. It's super inconvenient because the contacts it will sync and not the ones I need.",3,13,3.6.9,2025-02-20 17:49:33,3.6.9,287
Does not do all that advertised. Even the weather system is broken completely.,1,0,3.6.9,2025-02-20 16:17:03,3.6.9,288
"Watch disappointing,worked ok for 5-6weeks, but now touch screen not working,step counter not working and not tracking sleep app bot staying boundto watch",2,0,3.6.9,2025-02-20 12:14:44,3.6.9,289
Hard to keep connected with watch.,1,0,3.6.9,2025-02-20 10:26:10,3.6.9,290
"I like my smart watch and the app that's linked to it. Still trying to figure some things out. However, when it comes to syncing my contacts. It only displayed some contacts, but, not all my contacts. I can't add the contacts I want and unable to have it in my smartwatch. Edit: I finally figured out the contacts. You have to import all your contacts to the phone and not linked to Google. Still can't send text messages. Only receive text messages. So, I only raised it to 4 stars.",4,163,3.6.9,2025-02-20 01:55:52,3.6.9,291
"I would like to advance my display time, till more like 15 seconds",4,0,3.6.9,2025-02-19 23:57:51,3.6.9,292
It gives me the option for music but not for my Moto G6 to be used so I can't play music on the phone,3,0,3.6.9,2025-02-19 20:43:00,3.6.9,293
Pior app que já vi 🤑😝😃,5,0,3.6.9,2025-02-19 15:36:55,3.6.9,294
Want not good,3,0,3.6.9,2025-02-19 12:50:50,3.6.9,295
Doesn't work with phone functions or audio functions. All petunias are on.,1,0,3.6.9,2025-02-19 12:12:58,3.6.9,296
Im satisfide,5,0,3.6.9,2025-02-19 12:08:56,3.6.9,297
Nice,1,0,3.6.9,2025-02-19 07:36:20,3.6.9,298
Does not work,1,0,3.6.9,2025-02-19 03:59:29,3.6.9,299
Good working,5,0,3.6.9,2025-02-19 02:55:36,3.6.9,300
Whatta pain...,2,0,3.6.9,2025-02-18 23:05:51,3.6.9,301
The best,5,0,3.6.9,2025-02-18 21:23:45,3.6.9,302
"I bought this watch, and it's great, but it doesn't seem to upload all my contacts just a few, and I just can't upload the rest. Is there any way I can upload them? Help me out, please.",3,0,3.6.9,2025-02-18 20:28:26,3.6.9,303
"I'm enjoying this tracker. However, I'm disappointed that it's using 24 hours clock when I've set it to a 12 hour clock.",3,0,3.6.9,2025-02-18 20:20:36,3.6.9,304
"Not great now I've moved from Apple to Samsung. Loved it when I had an apple phone, now I've changed to Samsung I can't get it to sync with Samsung health or even Google fit.",2,0,3.6.9,2025-02-18 20:06:02,3.6.9,305
Love it,4,0,3.6.9,2025-02-18 19:40:13,3.6.9,306
Not happy. About to watch just for text message notifications and phone calls. Had no issues until like the last 60 days where now it constantly disconnects from my phone and does not give me any notifications at all. Not sure if it's because an update but I'm not happy at all as now the watch is pointless to me,1,4,3.6.9,2025-02-18 18:55:50,3.6.9,307
I am now just learning how to work the The watch,5,0,3.6.9,2025-02-18 17:58:26,3.6.9,308
"White font on a white background is not legible. Not able to change calorie unit. Basic information, which is why I bought this watch.",3,0,3.6.9,2025-02-18 14:22:09,3.6.9,309
"The watcb should use the phone's ringtone when someone calls you,the ringtone for the watch is so loud n uncomfortable",3,0,3.6.9,2025-02-18 13:08:32,3.6.9,310
Sleep app doesn't work,2,0,3.6.9,2025-02-18 06:33:08,3.6.9,311
"Just started, but so far, it is great.",5,0,3.6.9,2025-02-18 04:12:31,3.6.9,312
Will not even let me set it up.,1,0,3.6.9,2025-02-18 02:48:18,3.6.9,313
Loses connection via Bluetooth. Watch face changes randomly,2,0,,2025-02-18 02:33:56,,314
WATCH DOESNT WORK WITHOUT PAYING EXPENSIVE MONTHLY MEMBERSHIP.. USELESS,1,0,3.6.9,2025-02-17 19:10:33,3.6.9,315
"Good experience 😃, Am very happy",4,0,,2025-02-17 18:10:06,,316
Can be connect from watch,1,0,3.6.9,2025-02-17 15:28:30,3.6.9,317
Great 👍,5,0,3.6.9,2025-02-17 12:17:06,3.6.9,318
Very good app,5,0,3.6.9,2025-02-17 08:07:54,3.6.9,319
Favorite app to use for my smart sports watch,5,0,3.6.9,2025-02-17 04:24:34,3.6.9,320
Can't get everything to sync with phone,2,0,3.6.9,2025-02-17 02:53:34,3.6.9,321
Not working,1,0,3.6.9,2025-02-17 02:16:57,3.6.9,322
The app is crashing all the time,3,0,3.6.9,2025-02-17 01:37:25,3.6.9,323
Love it,5,0,3.6.9,2025-02-17 00:49:13,3.6.9,324
Works well,5,1,3.6.9,2025-02-17 00:36:08,3.6.9,325
Good performance for my needs;,4,0,3.6.9,2025-02-16 21:19:40,3.6.9,326
Text not working,1,0,3.6.9,2025-02-16 16:51:45,3.6.9,327
Question!! Is there any way i can add the apps; AUDIBLE &/ LIBBY in the settings of this app? I WAS hoping I could add those audiobook apps - it's SO annoying schlepping ur 📱 (even round my neck!) round the 🏠 all day when I'm doing housework & laundry! But it doesn't seem like u can? Anyway app so far is GLORIOUSLY easy 2use & is effective on my ⌚️ the SECOND i changed settings bc of said GLORIOUSLY EASE! SO far-SOGREAT! Anything that helps my day is 💯👌🏼👏🙏😊 (audiobook??),5,0,,2025-02-16 16:11:13,,328
Wonderful 😘,5,0,3.6.9,2025-02-16 16:09:43,3.6.9,329
Start up refuses to finalize after multiple attempts.,1,0,3.6.9,2025-02-16 15:14:39,3.6.9,330
